"fid,N,10,0","c_bien_id,N,20,0","d_denomina,C,254","c_categori,N,24,15","d_categori,C,254","f_protecci,D","url_pweb,C,104"
148,6738,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6738
149,6807,IGLESIA DE SANTIAGO,933.000000000000000,MONUMENTO,04/27/00,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6807
150,7011,IGLESIA DE SAN FACUNDO Y SAN PRIMITIVO,933.000000000000000,MONUMENTO,07/05/45,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7011
151,7035,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7035
152,7493,IGLESIA DE SANTA EUFEMIA DE COZUELO,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7493
153,7485,IGLESIA DE SAN PEDRO O DE SAN JUAN BAUTISTA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7485
154,8121,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8121
155,7700,IGLESIA DE SAN LORENZO,933.000000000000000,MONUMENTO,01/20/66,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7700
156,4738,MONASTERIO DE SAN MIGUEL DE ESCALADA,933.000000000000000,MONUMENTO,02/28/86,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4738
161,1277,ERMITA DE NUESTRA SE├æORA DEL CUBILLO,933.000000000000000,MONUMENTO,01/15/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1277
165,1795,PUERTA DE SAN ESTEBAN,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1795
166,3339,ERMITA DE SANTA CECILIA,933.000000000000000,MONUMENTO,01/23/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3339
167,2072,TORRE DE DO├æA URRACA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2072
168,2992,IGLESIA PARROQUIAL DE SAN JUAN BAUTISTA,933.000000000000000,MONUMENTO,06/06/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2992
169,2861,IGLESIA DE NUESTRA SE├æORA DEL VALLE,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2861
170,3042,ROLLO,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3042
171,2730,ERMITA DE SAN PEDRO DE TEJADA,933.000000000000000,MONUMENTO,11/22/35,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2730
172,2559,ERMITA DE NUESTRA SE├æORA DE LAS VI├æAS,933.000000000000000,MONUMENTO,11/25/29,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2559
173,4120,PALACIO DE LOS TIROS,933.000000000000000,MONUMENTO,01/23/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4120
174,7478,MONASTERIO DE SAN SALVADOR DEL NOGAL,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7478
175,8126,IGLESIA DE SAN FRUCTUOSO,933.000000000000000,MONUMENTO,05/04/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8126
176,8163,IGLESIA NUESTRA SE├æORA DEL CASTILLO-ARTESONADO/ALTARES,933.000000000000000,MONUMENTO,11/11/49,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8163
177,5970,IGLESIA DE SANTA MARIA DE ARBAS,933.000000000000000,MONUMENTO,02/07/08,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5970
178,3035,PALACIO CONDES DE MIRANDA,933.000000000000000,MONUMENTO,08/11/23,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3035
179,5310,IGLESIA SANTO TOMAS DE LAS OLLAS,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5310
180,2236,IGLESIA DE NUESTRA SE├æORA DE LOS REYES,933.000000000000000,MONUMENTO,05/04/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2236
198,464,PALACIO DE LOS AGUILAS Y TORRE ARIAS,933.000000000000000,MONUMENTO,08/29/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=464
181,2243,IGLESIA DE LA ASUNCION,933.000000000000000,MONUMENTO,08/08/62,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2243
182,2616,IGLESIA SANTA MARIA DE LA ASUNCION,933.000000000000000,MONUMENTO,03/26/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2616
183,3409,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3409
184,14081,VALONSADERO. COVACHON DEL PUNTAL,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14081
185,14133,VALONSADERO. PE├æON DE LA SOLANA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14133
186,14141,VALONSADERO. PE├æON DEL MAJUELO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14141
187,5937,CUEVAS MENUDAS O CUEVAS DE CASTRO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5937
188,6702,CASTILLO,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6702
189,8183,MONASTERIO DE SANTA CLARA,933.000000000000000,MONUMENTO,02/02/79,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8183
190,6825,MONASTERIO DE SAN ZOILO,933.000000000000000,MONUMENTO,07/26/12,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=6825
191,7023,PUENTE,933.000000000000000,MONUMENTO,02/20/80,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7023
192,7383,IGLESIA DE SANTA CECILIA,933.000000000000000,MONUMENTO,07/05/45,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7383
193,8359,ROLLO DE JUSTICIA DE LA VILLA,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8359
194,8090,IGLESIA PARROQUIAL DE SAN JUAN BAUTISTA,933.000000000000000,MONUMENTO,04/02/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8090
195,5296,IGLESIA DE SAN MARTIN,933.000000000000000,MONUMENTO,02/06/76,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5296
196,4725,IGLESIA DEL MONASTERIO DE SANTA MARIA,933.000000000000000,MONUMENTO,05/17/01,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4725
197,5222,IGLESIA DE SANTA MARIA DE VIZBAYO,933.000000000000000,MONUMENTO,02/26/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5222
199,87,IGLESIA DE SAN MARTIN,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=87
200,347,IGLESIA DE SANTIAGO,933.000000000000000,MONUMENTO,06/13/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=347
201,509,PALACIO DE LOS VERDUGO,933.000000000000000,MONUMENTO,08/29/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=509
202,794,IGLESIA DE SANTIAGO,933.000000000000000,MONUMENTO,10/17/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=794
203,1042,CONVENTO DE SAN PABLO,933.000000000000000,MONUMENTO,02/12/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1042
204,1723,IGLESIA DE SAN ESTEBAN,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1723
205,1812,TEATRO PRINCIPAL,933.000000000000000,MONUMENTO,04/11/85,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1812
206,3950,IGLESIA PARROQUIAL DE SAN JUAN BAUTISTA,933.000000000000000,MONUMENTO,06/06/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3950
207,2190,CASTILLO,933.000000000000000,MONUMENTO,06/06/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2190
208,3923,IGLESIA DE SAN PEDRO,933.000000000000000,MONUMENTO,05/11/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3923
209,3103,IGLESIA PARROQUIAL DE SAN ANDR├ëS,933.000000000000000,MONUMENTO,06/15/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3103
249,8011,CRUZ JURISDICCIONAL DE SAN ANDR├ëS,933.000000000000000,MONUMENTO,02/18/60,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8011
210,3233,COLEGIATA DE SANTA MAR├ìA,933.000000000000000,MONUMENTO,03/07/80,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3233
211,3378,PALACIO DE SALDA├æUELA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3378
212,8028,IGLESIA DE SAN JUAN BAUTISTA,933.000000000000000,MONUMENTO,08/25/78,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8028
213,8076,CASTILLO DE TORREMORMOJON,933.000000000000000,MONUMENTO,09/06/78,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8076
214,4951,IGLESIA SANTA MARIA DEL CAMINO O MERCADO,933.000000000000000,MONUMENTO,09/28/73,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4951
215,4518,MONASTERIO SANTA MARIA DE CARRACEDO,933.000000000000000,MONUMENTO,05/05/94,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4518
216,4419,IGLESIA PARROQUIAL,933.000000000000000,MONUMENTO,11/17/75,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4419
217,5381,PLAZA CERRADA Y RESTOS DEL ALTO HORNO,933.000000000000000,MONUMENTO,12/26/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5381
218,607,IGLESIA DE LA INMACULADA CONCEPCION,933.000000000000000,MONUMENTO,02/23/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=607
219,518,PALACIO DE SANTA CRUZ O BRACAMONTE,933.000000000000000,MONUMENTO,12/07/78,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=518
279,14448,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14448
220,559,REAL MONASTERIO DE SANTA ANA,933.000000000000000,MONUMENTO,01/15/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=559
221,833,IGLESIA DE SAN CIPRIANO,933.000000000000000,MONUMENTO,05/26/43,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=833
222,1177,IGLESIA DE SAN ESTEBAN,933.000000000000000,MONUMENTO,10/15/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1177
223,1193,ERMITA DE LA VIRGEN DE LAS FUENTES,933.000000000000000,MONUMENTO,11/30/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1193
224,631,ABADIA IGLESIA DE NUESTRA SE├æORA DE ASUNCION,933.000000000000000,MONUMENTO,06/22/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=631
225,842,IGLESIA DE LA ASUNCION DE NUESTRA SE├æORA,933.000000000000000,MONUMENTO,11/16/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=842
226,1146,IGLESIA Y TORRE DE SANTIAGO APOSTOL,933.000000000000000,MONUMENTO,12/18/81,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1146
227,539518,MONASTERIO DE FRESDELVAL,933.000000000000000,MONUMENTO,10/06/11,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=539518
228,1778,PALACIO DEL PASEO DE LA ISLA,933.000000000000000,MONUMENTO,12/12/42,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1778
229,2710,IGLESIA DE SAN NICOLAS,933.000000000000000,MONUMENTO,03/16/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2710
230,328,"IGLESIA DE SANTO TOME EL VIEJO, MUSEO DE ├üVILA, ALMAC├ëN VISITABLE",933.000000000000000,MONUMENTO,08/08/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=328
296,139150,CANCHAL DE MAHOMA IV,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=139150
231,300,IGLESIA DE SAN NICOLAS,933.000000000000000,MONUMENTO,08/01/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=300
232,103,IGLESIA DE SANTA MARIA DE LA LUGAREJA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=103
233,381,LAS MURALLAS,933.000000000000000,MONUMENTO,08/08/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=381
234,1603,ARCO DE SANTA MARIA,933.000000000000000,MONUMENTO,09/27/43,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1603
235,1771,"PALACIO ANGULO, EXCLUSIVAMENTE FACHADA, MUSEO DE BURGOS",933.000000000000000,MONUMENTO,01/12/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1771
236,2040,ERMITA DEL SANTO CRISTO DE SAN SEBASTIAN,933.000000000000000,MONUMENTO,01/12/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2040
237,2087,IGLESIA DE SAN COSME Y SAN DAMIAN,933.000000000000000,MONUMENTO,05/23/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2087
238,200,"CONVENTO MADRES CLARISAS ""GORDILLAS""",933.000000000000000,MONUMENTO,10/24/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=200
239,3054,IGLESIA DE SAN ESTEBAN PROTOM├üRTIR,933.000000000000000,MONUMENTO,02/02/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3054
240,3327,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,10/31/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3327
241,8567,LAS BATUECAS. UMBRIA DEL CANCHAL DEL CRISTO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8567
242,439,"MUSEO PROVINCIAL DE BELLAS ARTES, MUSEO DE ├üVILA",933.000000000000000,MONUMENTO,09/26/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=439
243,678,IGLESIA DE NUESTRA SE├æORA DE LA ASUNCION,933.000000000000000,MONUMENTO,10/24/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=678
244,1633,"CASA MIRANDA, MUSEO DE BURGOS",933.000000000000000,MONUMENTO,10/17/14,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1633
245,1741,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1741
246,145,CAPILLA DE MOSEN RUBI,933.000000000000000,MONUMENTO,06/13/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=145
247,3207,IGLESIA DE SAN JULIAN Y SANTA  BASILISA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3207
248,2369,MONASTERIO DE SANTA MARIA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2369
250,8082,IGLESIA PARROQUIAL DE SANTA MARIA DEL CASTILLO,933.000000000000000,MONUMENTO,07/24/81,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8082
251,2784,CASA SOLARIEGA SITA EN BARRIO GRANDE (CASA DE LOS GARZA),933.000000000000000,MONUMENTO,09/21/78,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2784
252,5130,IGLESIA PARROQUIAL,933.000000000000000,MONUMENTO,01/15/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5130
253,10406,CUEVA DEL TIO PAPAS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10406
254,10693,PE├æA CARRASQUILLA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=10693
255,14053,VALONSADERO. ABRIGO DEL CUBILLEJO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14053
256,14069,VALONSADERO. CAMINO A LA LASTRA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14069
257,7906,MONASTERIO DE SANTA CRUZ DE LA ZARZA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7906
258,7583,IGLESIA CATEDRAL DE SAN ANTOLIN,933.000000000000000,MONUMENTO,11/02/29,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=7583
259,14129,VALONSADERO. PE├æA SOMERA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=14129
260,227,ERMITA DE SAN MARTIN,933.000000000000000,MONUMENTO,06/29/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=227
261,567,TORREON DE LOS GUZMANES,933.000000000000000,MONUMENTO,09/26/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=567
262,904,HOSPITAL DE LA PURISIMA CONCEPCION,933.000000000000000,MONUMENTO,02/23/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=904
263,1735,IGLESIA DE SAN NICOLAS DE BARI,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1735
264,1445,IGLESIA DE SAN MILLAN,933.000000000000000,MONUMENTO,03/26/92,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1445
265,2052,ARCHIVO DEL ADELANTAMIENTO DE CASTILLA,933.000000000000000,MONUMENTO,07/13/61,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=2052
266,192,CONVENTO DE SANTO TOMAS,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=192
267,264,IGLESIA CATEDRAL EL SALVADOR,933.000000000000000,MONUMENTO,10/31/14,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=264
268,3737,MONASTERIO DE SANTA MARIA,933.000000000000000,MONUMENTO,06/13/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3737
269,4858,CATEDRAL DE SANTA MARIA,933.000000000000000,MONUMENTO,08/28/44,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=4858
277,5094,MONASTERIO DE SANTA MARIA DE SANDOVAL,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5094
278,21492,RISCO DE LA ZORRERA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=21492
270,5038,RECINTO MURALLAS,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5038
271,3319,IGLESIA DE SANTA MARIA,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3319
272,3931,IGLESIA DE SAN NICOLAS,933.000000000000000,MONUMENTO,10/31/91,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3931
273,16962,RUINAS ROMANAS DE SANSUE├æA,937.000000000000000,ZONA ARQUEOL├ôGICA,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16962
274,3143,IGLESIA PARROQUIAL DE SAN ANDRES,933.000000000000000,MONUMENTO,12/18/81,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=3143
275,8221,IGLESIA DE SANTA MARIA LA MAYOR,933.000000000000000,MONUMENTO,06/03/31,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=8221
276,5697,MONASTERIO E IGLESIA DE SAN ANDRES,933.000000000000000,MONUMENTO,07/24/82,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=5697
280,28530,ABRIGO DE LA CABRA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=28530
281,1482,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1482
282,15345,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=15345
283,29574,CRUCERO,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=29574
284,1487,ROLLO DE JUSTICIA,976.000000000000000,ROLLOS DE JUSTICIA,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=1487
285,997,PE├æAGUILA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=997
286,16206,EL CUBO,972.000000000000000,CASTILLOS,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=16206
287,61394,CUEVA PALOMERA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=61394
288,61416,CUEVA KUB├ìA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=61416
289,61406,CUEVA KAITE,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=61406
290,64018,CUEVA DE PENCHES,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=64018
291,166063,40-044-0001-23 BURGOMILLODO XIV,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=166063
292,165832,40-044-0001-02 BURGOMILLODO I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=165832
293,138511,UMBRIA CANCHAL CRIST,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138511
294,138660,CANCHAL DE LAS CABRAS PINTADAS I,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138660
295,139027,CANCHAL DE LA PIZARRA IV,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=139027
297,176246,40-193-0001-08 SEBULCOR 6,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=176246
298,174224,CUEVA DE LOS ENEBRALEJOS,937.000000000000000,ZONA ARQUEOL├ôGICA,09/01/83,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=174224
299,166041,LAS ROZAS II,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=166041
300,138529,CANCHAL DEL CRISTO,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=138529
301,149731,CUEVA DEL BUITRE,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=149731
302,196998,COVARRUBIAS,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=196998
303,176235,40-193-0001-07 SEBULCOR 5,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=176235
304,166052,LAS ROZAS III,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=166052
305,149597,CANCHAL DE LA CULEBRA,971.000000000000000,ARTE RUPESTRE,01/03/-1,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=inmueble&numero=149597
